"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1D_T2M_X",1757,1928-10-26,14.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-27,12.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-28,13.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-29,11.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-30,11.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-10-31,12.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-01,12.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-02,12.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-03,13.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-04,9.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-05,9.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-06,8.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-07,9.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-08,9.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-09,10.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-10,6.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-11,4.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-12,12.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-13,12.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-14,11.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-15,7.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-16,10.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-17,10.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-18,8.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-19,8.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-20,10.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-21,8.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-22,12.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-23,11.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-24,11.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-25,7.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-26,7.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-27,8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-28,5.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-29,5.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-11-30,7.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-01,7.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-02,5.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-03,5.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-04,4.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-05,4.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-06,6.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-07,6.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-08,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-09,2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-10,2.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-11,1.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-12,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-13,4.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-14,3.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-15,3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-16,2.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-17,1.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-18,0.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-19,-4.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-20,-5.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-21,-2.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-22,-4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-23,-0.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-24,0.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-25,1.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-26,4.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-27,3.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-28,3.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-29,0.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-30,1,0,1
"OBS_DEU_P1D_T2M_X",1757,1928-12-31,2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-01,0.8,5,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-02,2.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-03,0.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-04,0.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-05,-1.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-06,-0.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-07,-2.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-08,-2.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-09,-5.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-10,-6.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-11,-1.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-12,-0.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-13,3.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-14,1.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-15,-1.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-16,-3.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-17,-4.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-18,-3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-19,2.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-20,0.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-21,0.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-22,0.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-23,1.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-24,0.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-25,-2.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-26,-3.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-27,-1.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-28,-1.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-29,-1.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-30,-2.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-01-31,-5.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-01,-7.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-02,-11.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-03,-10.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-04,-5.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-05,-7.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-06,-5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-07,-11.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-08,-2.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-09,-1.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-10,-13.8,5,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-11,-10.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-12,-12.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-13,-11.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-14,-7.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-15,-6.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-16,-5.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-17,-5.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-18,-4.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-19,-5.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-20,-6.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-21,-3.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-22,0.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-23,1.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-24,-2.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-25,-4.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-26,-6.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-27,-8.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-02-28,-2.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-01,-0.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-02,-0.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-03,0.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-04,1.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-05,2.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-06,2.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-07,3.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-08,2.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-09,3.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-10,2.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-11,3.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-12,2.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-13,6.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-14,6.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-15,5.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-16,7.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-17,7.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-18,2.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-19,4.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-20,7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-21,1.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-22,12.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-23,11.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-24,8.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-25,13.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-26,7.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-27,6.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-28,13.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-29,10.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-30,8.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-03-31,6.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-01,7.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-02,2.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-03,0,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-04,-0.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-05,1.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-06,4.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-07,8.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-08,4.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-09,7.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-10,7.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-11,4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-12,6.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-13,9.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-14,11.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-15,5.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-16,3.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-17,11.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-18,12.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-19,16,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-20,11.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-21,6.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-22,8,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-23,9.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-24,10.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-25,6.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-26,8.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-27,5.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-28,7.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-29,7.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-04-30,18.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-01,10.6,5,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-02,11.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-03,9.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-04,11.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-05,20,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-06,26.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-07,19.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-08,22.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-09,15.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-10,16.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-11,20.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-12,21.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-13,16.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-14,19.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-15,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-16,16.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-17,12.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-18,9.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-19,9.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-20,17.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-21,18.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-22,19.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-23,15.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-24,18.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-25,20.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-26,17.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-27,21.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-28,21.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-29,16.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-30,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-05-31,15.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-01,14.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-02,11.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-03,18.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-04,14,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-05,11.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-06,13.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-07,15.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-08,15.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-09,19.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-10,16.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-11,17.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-12,19.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-13,26.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-14,21.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-15,21.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-16,22.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-17,20,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-18,18.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-19,27.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-20,27.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-21,17.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-22,15.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-23,16.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-24,14.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-25,14.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-26,17.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-27,13.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-28,18.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-29,13.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-06-30,15.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-01,19.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-02,15.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-03,20.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-04,19.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-05,20.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-06,20.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-07,17.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-08,17.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-09,15.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-10,18.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-11,25,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-12,25.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-13,18.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-14,20.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-15,18.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-16,19.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-17,23.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-18,21.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-19,29.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-20,25.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-21,27.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-22,26.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-23,26.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-24,23.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-25,18.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-26,17.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-27,17.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-28,16.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-29,19.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-30,18.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-07-31,18.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-01,21,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-02,19.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-03,17.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-04,23,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-05,25.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-06,19.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-07,25.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-08,28.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-09,19.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-10,20,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-11,23.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-12,20.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-13,19.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-14,25.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-15,19.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-16,19.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-17,28,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-18,22.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-19,17.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-20,17.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-21,18.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-22,20.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-23,21.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-24,20.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-25,20.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-26,17.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-27,21.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-28,27.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-29,24.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-30,25.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-08-31,25,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-01,30.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-02,24,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-03,19.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-04,21.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-05,28.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-06,20.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-07,17.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-08,18.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-09,20.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-10,20.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-11,20.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-12,20.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-13,24.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-14,24.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-15,21.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-16,20.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-17,20.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-18,23.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-19,22.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-20,16.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-21,14.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-22,15.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-23,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-24,16.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-25,16.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-26,16.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-27,17.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-28,23.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-29,22,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-09-30,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-01,14.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-02,14.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-03,12.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-04,15.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-05,15,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-06,16.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-07,16,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-08,18.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-09,15.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-10,12.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-11,14.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-12,11.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-13,14.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-14,14.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-15,12.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-16,12,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-17,13.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-18,14.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-19,11.6,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-20,10.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-21,11.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-22,11.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-23,8.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-24,12.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-25,13.5,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-26,10.2,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-27,9.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-28,10.4,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-29,7.8,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-30,9.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-10-31,8.3,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-11-01,8.1,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-11-02,7.7,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-11-03,6.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-11-04,8.9,0,1
"OBS_DEU_P1D_T2M_X",1757,1929-11-05,8.1,0,1
